,name,address,min_price,max_price,currency,cuisine,description,star,comfort,delightful,services,phone,website,hours,lat,lon,url,country,country_alpha2,continent_code,USD_min_price,USD_max_price,aggregate_cuisine
2108,Paolo e Barbara,"via Roma 47, SAN REMO, 18038, Italy",50.0,121.0,EUR,CREATIVE,"A fresco depicting a bucolic country scene adds depth to the small dining room at this restaurant, while the excellent ingredients (fish and vegetables) contribute to the quality of the cuisine. Nearly all the vegetables come from the restaurant’s own vegetable plot.",1.0,3.0,0.0,"['Air conditioning', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Mastercard credit card', 'Visa credit card']",+39 0184 531653,www.paolobarbara.it,"Closed: 7-13 January, 15-21 June, 21-28 December, Wednesday, Thursday",43.8148723,7.7738024999999995,https://guide.michelin.com/en/liguria/san-remo/restaurant/paolo-e-barbara,Italy,IT,EU,55.73,134.86,CREATIVE
2109,Tivoli,"località Lacedel 34, CORTINA D'AMPEZZO, 32043, Italy",73.0,125.0,EUR,MODERN CUISINE,"This restaurant occupies an attractive Alpine house outside the town centre on the road to the Falzarego pass. It is run by a chef who is completely at ease with both traditional cuisine and more creative fare. Quiet, intimate ambience.",1.0,2.0,0.0,"['Car park', 'Great view', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0436 866400,www.ristorantetivolicortina.it,"Closed: 14 April-17 June, 27 September-27 November, Monday, Tuesday lunch",46.5338851,12.1222949,https://guide.michelin.com/en/veneto/cortina-d-ampezzo/restaurant/tivoli,Italy,IT,EU,81.36,139.32,MODERN
2110,Bros',"via degli Acaja 2, Lecce, 73100, Italy",80.0,180.0,EUR,CREATIVE,"Although only one brother remains of the three who founded this restaurant, neither the cuisine nor the dynamic ambience has changed. Floriano has been joined in the kitchen by Isabella, who continues to grow in confidence in every way. Creative cuisine which showcases the best produce from Puglia in a lively and fashionable setting.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0832 092601,www.brosrestaurant.it,"Closed: Tuesday, Wednesday",40.351734,18.172812,https://guide.michelin.com/en/puglia/lecce/restaurant/bros,Italy,IT,EU,89.17,200.62,CREATIVE
2111,La Pineta,"via dei Cavalleggeri Nord 27, Marina di Bibbona, 57020, Italy",55.0,85.0,EUR,SEAFOOD,"You even have to park on the sand to reach the restaurant, which is almost built over the water. The sea permeates the dishes served raw, prepared either with a tomato sauce or more classically.",1.0,2.0,0.0,"['Car park', 'Wheelchair accessible', 'Great view', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0586 600016,www.lapinetadizazzeri.it,"Closed: 7 January-1 February, 26 October-14 November, Monday, Tuesday lunch",43.2456729,10.52825,https://guide.michelin.com/en/toscana/marina-di-bibbona/restaurant/la-pineta,Italy,IT,EU,61.3,94.74,SEAFOOD
2112,La Parolina,"via Giovanni Pascoli 1, Trevinano, 01020, Italy",60.0,120.0,EUR,COUNTRY COOKING,"With hills extending as far as the eye can see, Parolina, now in a new location, is surrounded by romantic rural landscapes. The traditional yet modern cuisine combines Roman influences with hints of the Romagna region, as well as meat from Tuscany and a few fish and seafood dishes.",1.0,2.0,0.0,"['Air conditioning', 'Great view', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Restaurant with bedrooms', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0763 717130,www.laparolina.it,"Closed: 15-30 November, Monday, Tuesday",42.821754799999994,11.869180499999999,https://guide.michelin.com/en/lazio/trevinano/restaurant/la-parolina,Italy,IT,EU,66.87,133.75,COUNTRY COOKING
2113,La Credenza,"via Cavour 22, SAN MAURIZIO CANAVESE, 10077, Italy",70.0,110.0,EUR,CREATIVE,"A welcoming dining room, a bright veranda and a charming garden for a coffee or evening aperitif. Creative dishes based on either meat or fish, in the local tradition and in accordance with the chef’s imagination.",1.0,3.0,0.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 011 927 8014,www.ristorantelacredenza.it,"Closed: 1-22 January, Tuesday, Wednesday",45.217537,7.631970599999999,https://guide.michelin.com/en/piemonte/san-maurizio-canavese/restaurant/la-credenza,Italy,IT,EU,78.02,122.6,CREATIVE
2114,Magorabin,"corso San Maurizio 61/d, Torino, 10124, Italy",40.0,140.0,EUR,CREATIVE,"Situated between the distinctive building known as the ""fetta di polenta"" (slice of polenta) and the Mole, this late - 18C building is home to an unexpectedly modern restaurant decorated in elegant, dark tones. The exciting cuisine reflects contemporary Turin on a menu which features classic Piedmontese dishes alongside more creative and internationally influenced options.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+39 011 812 6808,www.magorabin.com,"Closed: Monday lunch, Sunday",45.068464899999995,7.6960435,https://guide.michelin.com/en/piemonte/torino/restaurant/magorabin,Italy,IT,EU,44.58,156.04,CREATIVE
2115,La Madernassa,"località Lora 2, GUARENE, 12050, Italy",70.0,140.0,EUR,CREATIVE,"Young chef Michelangelo Mammoliti’s cuisine has made La Madernassa one of the highlights of any tour of the region’s fine restaurants. Prepared with attention to detail and precision, his dishes showcase Piedmontese produce and traditions, while the menu also features a few fish and seafood options, as well as demonstrating a passion for herbs grown in the restaurant’s own vegetable garden.",2.0,3.0,1.0,"['Car park', 'Garden or park', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'Restaurant offering vegetarian menus', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0173 611716,www.lamadernassa.it,"Closed: 7 January-10 February, Monday, Tuesday lunch",44.735214299999996,8.0112719,https://guide.michelin.com/en/piemonte/guarene/restaurant/la-madernassa,Italy,IT,EU,78.02,156.04,CREATIVE
2116,Condividere,"via Bologna 20a, Torino, 10121, Italy",54.0,120.0,EUR,MODERN CUISINE,"""Condividere"" (the Italian word for ""to share"") is not just the name of this restaurant, but also a promise with dishes laid out in the centre of the table, family style, creating a convivial ambience of sharing. The dream - like decor is the creation of a famous Oscar - winning designer who has worked with leading film directors; here, he has created a welcoming, colourful and urban setting adorned with designer murals. Dessert and coffee are served in their own special room.",1.0,2.0,0.0,"['Air conditioning', 'Wheelchair accessible', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Small plates', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+39 011 089 7651,www.condividere.com,"Closed: 10 August-3 September, 23 December-5 January, Monday, Tuesday-Friday lunch, Sunday dinner",45.0802655,7.691105599999999,https://guide.michelin.com/en/piemonte/torino/restaurant/condividere,Italy,IT,EU,60.19,133.75,MODERN
2117,Due Colombe,"via Foresti 13, Borgonato, 25040, Italy",53.0,120.0,EUR,MODERN CUISINE,A 1 000 year - old hamlet with a historic traditional ambience is home to this restaurant serving classic Italian cuisine. The menu features fish and meat dishes prepared in an often original and creative manner.,1.0,3.0,1.0,"['Air conditioning', 'Notable wine list', 'Establishment totally or partly reserved for non-smokers', 'Private dining rooms', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 030 982 8227,www.duecolombe.com,"Closed: 7-17 January, 10-25 August, Monday, Tuesday-Friday lunch, Sunday dinner",45.62138,10.017999999999999,https://guide.michelin.com/en/lombardia/borgonato/restaurant/due-colombe,Italy,IT,EU,59.07,133.75,MODERN
2118,Pietramare Natural Food,"Strada Statale 106, Isola di Capo Rizzuto, 88841, Italy",60.0,115.0,EUR,CREATIVE,"There’s a new chef at the helm in this restaurant, who, despite his young age, has plenty of experience and a real ability to take guests on a culinary journey as they savour his fish and seafood specialities and traditional dishes full of local flavour. Elegant setting with dry - stone walls and Mediterranean vegetation.",1.0,3.0,1.0,"['Air conditioning', 'Car park', 'Garden or park', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+39 0962 190 2890,www.praiaartresort.com,"Closed: 15 October-30 April, Monday-Sunday lunch",38.932058700000006,16.9963315,https://guide.michelin.com/en/calabria/isola-di-capo-rizzuto/restaurant/pietramare-natural-food,Italy,IT,EU,66.87,128.18,CREATIVE
2119,L' ARIA,"via Enrico Caronti, 69, Blevio, 22020, Italy",95.0,140.0,EUR,MODERN CUISINE,"Hidden in a modern lakefront building in the botanical gardens, the L~ARIA restaurant has an elegant and contemporary feel, with large windows offering panoramic views of the lake and the surrounding countryside. Here, chef Guarino showcases his personal take on creative Mediterranean cuisine, creating a story out of each and every dish.",1.0,4.0,1.0,"['Notable cocktail list', 'Wheelchair accessible', 'Garden or park', 'Great view', 'Notable wine list', 'Outdoor dining', 'New establishment in the guide', 'Restaurant offering vegetarian menus', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 031 32511,www.mandarinoriental.com/lake-como,"Closed: 16 November-18 March, Monday-Sunday lunch",45.8489326,9.108155400000001,https://guide.michelin.com/en/lombardia/blevio/restaurant/l-aria,Italy,IT,EU,105.88,156.04,MODERN
2120,Il Portale,"via Sassello 3, PALLANZA, 28922, Italy",60.0,150.0,EUR,MODERN CUISINE,Modern cuisine in a delightful restaurant located in the historic town centre. Pleasant summer service on the main square overlooking the lake.,1.0,2.0,0.0,"['Air conditioning', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0323 505486,www.ristoranteilportale.it,"Closed: 7 January-11 February, 4-17 November, Monday lunch, Tuesday, Wednesday lunch",45.921721000000005,8.5520701,https://guide.michelin.com/en/piemonte/pallanza/restaurant/il-portale,Italy,IT,EU,66.87,167.19,MODERN
2121,"Locanda Vecchia Pavia ""Al Mulino""","via al Monumento 5, Torre del Mangano, 27012, Italy",40.0,85.0,EUR,CREATIVE,"If you enjoy the ambience of bygone days, you’ll be in your element in this restaurant occupying a 17C mill in a romantic, rural setting. Although the menu offers a few local specialities (the risottos are particularly renowned), the cuisine is eclectic in style, embracing varied dishes and ingredients, including fish and seafood.",1.0,3.0,0.0,"['Air conditioning', 'Car park', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card']",+39 0382 925894,www.vecchiapaviaalmulino.it,"Closed: 1-19 January, 5-25 August, Monday, Sunday dinner",45.253789000000005,9.1468485,https://guide.michelin.com/en/lombardia/torre-del-mangano/restaurant/locanda-vecchia-pavia-al-mulino,Italy,IT,EU,44.58,94.74,CREATIVE
2122,Villa Giulia,"viale Rimembranza 20, GARGNANO, 25084, Italy",50.0,160.0,EUR,CREATIVE,"A stunning terrace overlooking the lake acts as the setting for creative cuisine full of character and imagination. The menu showcases seafood and fish from the lake in top - quality, precisely cooked dishes which are full of fragrant flavour. At lunchtime, more “traditional” and quicker options are also available.",1.0,3.0,1.0,"['Air conditioning', 'Car park', 'Garden or park', 'Great view', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Mastercard credit card', 'Visa credit card']",+39 0365 71022,www.villagiulia.it,"Closed: 12 October-9 April, Wednesday",45.690509999999996,10.66718,https://guide.michelin.com/en/lombardia/gargnano/restaurant/villa-giulia,Italy,IT,EU,55.73,178.33,CREATIVE
2123,Il Cappero,"località Vulcanello, Lipari, 98055, Italy",50.0,140.0,EUR,MEDITERRANEAN CUISINE,"Excellent Mediterranean cuisine with a modern twist created by a chef renowned for his imaginative style. He uses carefully selected ingredients and adds hints of his native Ischia to the local specialities. Jutting out over the sea, this is the only place in the Aeolian islands from where all the islands can be seen.",1.0,3.0,1.0,"['Great view', 'Notable wine list', 'Outdoor dining', 'Establishment totally or partly reserved for non-smokers', 'American Express credit card', 'Diners Club credit card', 'Mastercard credit card', 'Visa credit card', 'Lift']",+39 090 985 2555,www.therasiaresort.it,"Closed: 1 January-10 April, 20 October-31 December, Monday-Sunday lunch",38.4308,14.95694,https://guide.michelin.com/en/sicilia/lipari/restaurant/il-cappero,Italy,IT,EU,55.73,156.04,MEDITERRANEAN
